Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Source_Playlist,Artist1,Artist2,Artist3,Artist4,Artist5,Artist6
spotify:track:2U1IkHET0LIO6oBpEXRYck,4 AM,BOOTCAMP DELUXE,"Wingz,Explicite,noise",2025-01-11,140124,5,True,jg7a0256u4643jn4y80wz3tsg,2025-01-10T23:14:32Z,arabic hip hop,Pas Comme Eux Records,0.646,0.457,11,-12.663,1,0.485,0.0726,0.0,0.154,0.412,147.318,4,top_50__tunisia,Wingz,Explicite,noise,,,
spotify:track:1zNg7tebWy9pTj0MeVqUET,3inik El Souda,3inik El Souda,"7Baby,Lakrush",2024-04-19,148992,20,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:45Z,"arabic hip hop,egyptian hip hop",Pas Comme Eux Records,0.496,0.335,10,-13.229,0,0.0529,0.82,8.27e-06,0.098,0.414,125.458,3,top_50__tunisia,7Baby,Lakrush,,,,
spotify:track:7l2QBefDFdHpXlp5IjCfCN,No Chill - Remastered 2025,BOOTCAMP DELUXE,"Wingz,Explicite",2025-01-11,140399,5,True,jg7a0256u4643jn4y80wz3tsg,2025-01-10T23:14:32Z,arabic hip hop,Pas Comme Eux Records,0.673,0.749,7,-8.568,1,0.425,0.00943,0.0,0.583,0.585,77.577,4,top_50__tunisia,Wingz,Explicite,,,,
spotify:track:6Vtl6NEo5P7SIz1FI4jfv3,Streams,Streams,"Noor Arjoun,Selim Arjoun,Dhalma",2023-02-10,303250,37,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,arabic hip hop,3008356 Records DK2,0.723,0.604,5,-6.05,0,0.0346,0.597,0.0,0.0737,0.315,122.015,4,top_50__tunisia,Noor Arjoun,Selim Arjoun,Dhalma,,,
spotify:track:50xo1dZZt0dBKIgc9LlWDi,Tehran Freestyle,BOOTCAMP DELUXE,"Wingz,Explicite,Donga",2025-01-11,127173,9,True,jg7a0256u4643jn4y80wz3tsg,2025-01-10T23:14:32Z,arabic hip hop,Pas Comme Eux Records,0.652,0.544,2,-8.811,1,0.236,0.00209,0.0,0.269,0.772,160.009,4,top_50__tunisia,Wingz,Explicite,Donga,,,
spotify:track:6CD97XQ4oLX0Z4RFqscm3k,Ena Wayek,Ena Wayek,NORDO,2024-02-09,191552,0,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan pop,moroccan rap,raï",Nordo,0.676,0.698,5,-10.43,0,0.179,0.438,0.0,0.106,0.0386,149.912,4,top_50__tunisia,NORDO,,,,,
spotify:track:0YQOabhfVIeQm20JSxcF1Z,Atomic Clock,BOOTCAMP DELUXE,"Wingz,Explicite,Donga",2025-01-11,142057,6,True,jg7a0256u4643jn4y80wz3tsg,2025-01-10T23:14:32Z,arabic hip hop,Pas Comme Eux Records,0.54,0.548,2,-10.069,1,0.303,0.0166,0.0,0.35,0.551,158.397,4,top_50__tunisia,Wingz,Explicite,Donga,,,
spotify:track:7vXf6XzqsUYqQ9Ky3Z0adb,Raby Yostor,Raby Yostor,Sanfara,2023-12-21,184615,0,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap,raï",Sanfara,0.828,0.683,9,-6.499,1,0.279,0.244,0.0,0.215,0.82,155.992,4,top_50__tunisia,Sanfara,,,,,
spotify:track:2WoP4u1OQobJfBoNX0WXb0,AK-47 Freestyle 2.0,Yeti (Deluxe),"Wingz,20fyee",2024-07-12,134163,5,True,jg7a0256u4643jn4y80wz3tsg,2024-07-13T00:21:21Z,arabic hip hop,Pas Comme Eux Records,0.641,0.374,1,-9.639,0,0.396,0.257,0.0,0.137,0.472,147.43,4,top_50__tunisia,Wingz,20fyee,,,,
spotify:track:1PYZXymuODzzo2a6y9fMnX,MAT3RECH,6IX 8UIT,"MARROUKI,Fossa,L2",2024-05-11,145875,5,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,rage rap",Autobahn Music,0.86,0.683,7,-8.495,1,0.337,0.000544,4.69e-05,0.138,0.719,120.072,4,top_50__tunisia,MARROUKI,Fossa,L2,,,
spotify:track:0X1QSVSsI8QPZyODS8271v,Ya Aazem Douar,Ya Aazem Douar,Cheb Bachir,2022-03-10,201000,0,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"raï,arabic hip hop,moroccan pop",Cheb Bachir,0.417,0.498,7,-9.91,0,0.0896,0.482,0.0,0.0884,0.522,119.995,4,top_50__tunisia,Cheb Bachir,,,,,
spotify:track:4ySvRdVemGAkoXvPl0sKbG,9K32,9K32,XIIVI,2023-11-18,117761,0,True,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,arabic hip hop,Pas Comme Eux Records,0.867,0.329,1,-17.578,1,0.323,0.0289,6e-06,0.771,0.29,134.014,4,top_50__tunisia,XIIVI,,,,,
spotify:track:5FpCWeNIy5STXzXOalOk1G,Vice City - Remastered 2025,BOOTCAMP DELUXE,"Wingz,Explicite",2025-01-11,214278,4,True,jg7a0256u4643jn4y80wz3tsg,2025-01-10T23:14:32Z,arabic hip hop,Pas Comme Eux Records,0.414,0.806,1,-7.156,0,0.0475,0.175,0.0,0.0611,0.109,102.361,3,top_50__tunisia,Wingz,Explicite,,,,
spotify:track:471yCuh5et463zfP1ZlipM,Saber,Saber,Balti,2023-12-23,254117,0,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap,moroccan pop,raï",Balti,0.703,0.585,7,-6.157,0,0.0428,0.0659,0.000185,0.165,0.618,85.006,4,top_50__tunisia,Balti,,,,,
spotify:track:1SOKrXLjoJtMTez8RzU6eR,M3ANDI,M3ANDI,"M.A,OhSlim,L2",2024-04-25,142236,2,True,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,rage rap,Pas Comme Eux Records,0.712,0.443,2,-12.681,1,0.625,0.436,2.89e-06,0.0849,0.362,133.884,4,top_50__tunisia,M.A,OhSlim,L2,,,
spotify:track:4kZDrtVQm4Xvr6wnq8SGyR,9adech Men Mara,M9ass Ennar,Stou,2024-02-14,150271,38,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,arabic hip hop,RR3D Records,0.818,0.525,7,-9.612,0,0.0532,0.502,0.0,0.181,0.366,119.043,4,top_50__tunisia,Stou,,,,,
spotify:track:6CyUKwBnsjvsKXrs1INhaf,BVB,I3ARA,HTB,2024-04-26,157307,0,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,,Pas Comme Eux Records,0.84,0.409,9,-17.188,1,0.468,0.0508,0.0,0.0881,0.219,155.969,4,top_50__tunisia,HTB,,,,,
spotify:track:0oVCJc8jyrrhFvighWUAP2,Trafiquant,Trafiquant,Samara,2023-11-16,205120,0,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap",Red Diamond,0.616,0.54,5,-8.446,0,0.467,0.143,0.0,0.144,0.578,113.329,5,top_50__tunisia,Samara,,,,,
spotify:track:36WSwUsp6EP57XMT3pFquk,WARDA,GOLDEN GOD,"Pas Comme Eux,$MXTI,WECIM",2023-12-01,177338,0,True,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,arabic hip hop,Pas Comme Eux Records,0.446,0.542,11,-10.296,0,0.123,0.225,2e-05,0.209,0.354,129.841,4,top_50__tunisia,Pas Comme Eux,$MXTI,WECIM,,,
spotify:track:2hHjeZ5hJ2x05XthNAoE9n,Dinero - Remastered 2025,BOOTCAMP DELUXE,"Wingz,Explicite",2025-01-11,195142,4,True,jg7a0256u4643jn4y80wz3tsg,2025-01-10T23:14:32Z,arabic hip hop,Pas Comme Eux Records,0.714,0.54,1,-10.473,1,0.213,0.000261,0.0,0.0519,0.412,138.024,4,top_50__tunisia,Wingz,Explicite,,,,
spotify:track:5RYSSnBAmeYKCCb8bEOG6u,Ya Ghayeb,Ya Ghayeb,Sanfara,2023-12-16,129132,0,True,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap,raï",Sanfara,0.792,0.622,10,-7.955,0,0.201,0.32,0.0,0.112,0.572,109.035,4,top_50__tunisia,Sanfara,,,,,
spotify:track:5fF004YYfSgDOwIqxWsSKz,Noss Ellil,Noss Ellil,A.L.A,2023-09-07,196901,0,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap",A.L.A,0.722,0.505,5,-10.299,1,0.119,0.664,0.0,0.135,0.185,141.93,4,top_50__tunisia,A.L.A,,,,,
spotify:track:5SAPnfjaL1byXU2FhcS1PA,True Story Wlh,GOOD KID TOXIC CITY.,XIIVI,2022-01-09,157802,0,True,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,arabic hip hop,XIIVI,0.525,0.614,1,-5.615,0,0.473,0.325,0.0,0.143,0.654,85.575,4,top_50__tunisia,XIIVI,,,,,
spotify:track:4vWQUabxtxQvoSpkNNQVnT,Msamhin,Msamhin,Mortadha Ftiti,2024-02-19,247487,31,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan pop,khaleeji",Mortadha Ftiti,0.469,0.515,4,-8.119,1,0.103,0.633,0.0,0.0964,0.314,98.818,4,top_50__tunisia,Mortadha Ftiti,,,,,
spotify:track:5WsYnPl5q3qNh3LuyGTuhR,Keema Ena,Keema Ena,NORDO,2023-12-01,233084,0,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan pop,moroccan rap,raï",Nordo,0.692,0.498,1,-11.974,0,0.193,0.814,1.28e-05,0.104,0.419,98.941,4,top_50__tunisia,NORDO,,,,,
spotify:track:36DuVeAj8R4TFkKD1sFbEN,Manetfergou,Manetfergou,JenJoon,2023-02-24,197369,2,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap,moroccan pop",JenJoon,0.726,0.409,0,-12.145,1,0.0359,0.106,0.0,0.1,0.385,140.153,4,top_50__tunisia,JenJoon,,,,,
spotify:track:0YZp6uULEuO5c5qQjncq22,FAMAS,6IX 8UIT,"MARROUKI,OhSlim,L2",2024-05-11,98461,1,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,rage rap,Autobahn Music,0.682,0.733,2,-9.335,1,0.198,0.0272,6.49e-06,0.273,0.55,155.962,4,top_50__tunisia,MARROUKI,OhSlim,L2,,,
spotify:track:4FqzaLISWmn42eDkTenweI,Dima Mechi,Dima Mechi (ديما ماشي),Balti,2023-06-03,285091,0,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap,moroccan pop,raï",CHBK,0.816,0.675,1,-5.124,1,0.0703,0.145,3.29e-05,0.287,0.85,91.977,4,top_50__tunisia,Balti,,,,,
spotify:track:7rMmuMmb37vB0f4oq9INiq,Omri T3ada,Omri T3ada,NumbXiller,2021-06-21,143999,42,True,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap",NumbXiller,0.841,0.487,9,-9.589,0,0.287,0.692,0.0,0.088,0.464,99.993,4,top_50__tunisia,NumbXiller,,,,,
spotify:track:2uz35vUhSIZXhfrwYwTKaI,Makhsernech - مخسرناش,Makhsernech (مخسرناش),Blingos,2023-09-24,178921,0,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,arabic hip hop,Blingos,0.533,0.583,6,-9.533,1,0.447,0.361,0.0,0.364,0.774,89.92,5,top_50__tunisia,Blingos,,,,,
spotify:track:4P5izN8cO2xwwqRlTNiJ6F,A7lemi Tayra,A7lemi Tayra,D-Boy,2020-12-27,176658,0,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap,raï",Bazar Entertainement,0.751,0.603,8,-7.757,1,0.246,0.163,0.0,0.115,0.497,169.969,4,top_50__tunisia,D-Boy,,,,,
spotify:track:1a3fUDZpgUYRatLdKAnCh0,Khousara,Khousara,Mouka,2023-12-08,178714,27,True,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap",DAR,0.697,0.464,3,-9.277,0,0.0886,0.526,0.0,0.0884,0.351,140.057,4,top_50__tunisia,Mouka,,,,,
spotify:track:0zDdQ9LQW6Fu6EAIQ34l92,Sahara - سهّارة,Sahara (سهّارة),Tati G13,2023-10-10,176259,0,True,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,arabic hip hop,Tati G13,0.485,0.694,5,-7.692,0,0.308,0.323,0.0,0.149,0.723,90.95,4,top_50__tunisia,Tati G13,,,,,
spotify:track:36h8chyy24HG3382bLeKbz,Baba,Baba,Mortadha Ftiti,2023-06-18,273221,34,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan pop,khaleeji",Watary,0.704,0.648,2,-4.446,0,0.105,0.822,0.0,0.365,0.381,147.927,4,top_50__tunisia,Mortadha Ftiti,,,,,
spotify:track:7I44yj3TRUGHQzkGtwzrXy,Rmit Wraya,Rmit Wraya,Kaso,2023-08-08,184999,34,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap",Kaso,0.81,0.522,8,-9.219,0,0.471,0.865,0.0,0.112,0.699,96.046,4,top_50__tunisia,Kaso,,,,,
spotify:track:7bGpaDRAfA8dDuH2aykPLq,Alone,Alone,"Sanfara,Ily",2023-08-03,244615,0,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap,raï",CHBK,0.85,0.534,4,-10.258,0,0.154,0.29,0.0,0.121,0.479,104.002,4,top_50__tunisia,Sanfara,Ily,,,,
spotify:track:6NYQhiBDgiliWFSQzHqpmZ,Va Bene,Va Bene,Yousfi,2023-06-10,146608,12,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,raï,315 Prod,0.781,0.622,5,-7.68,0,0.0533,0.887,0.00626,0.128,0.771,115.045,4,top_50__tunisia,Yousfi,,,,,
spotify:track:1QqnWKAws9X39acDYOokl9,Tutto Passa,Tutto Passa,Young Rz,2023-08-06,195753,0,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,arabic hip hop,CHBK,0.624,0.533,1,-9.885,0,0.143,0.2,0.0,0.15,0.182,99.942,4,top_50__tunisia,Young Rz,,,,,
spotify:track:2rPfXfRD6eAVSiJBY2x1Ne,Yamma,Yamma,Kaso,2023-06-18,251214,28,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap",Kaso,0.715,0.674,9,-7.672,1,0.228,0.807,0.0,0.097,0.128,106.948,4,top_50__tunisia,Kaso,,,,,
spotify:track:7nFKjqixWVbTMk1qR9OfD6,2000 Ktab,2000 Ktab,Mortadha Ftiti,2023-05-20,205225,38,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan pop,khaleeji",Watary,0.606,0.619,11,-5.072,0,0.357,0.633,0.0,0.188,0.515,80.149,4,top_50__tunisia,Mortadha Ftiti,,,,,
spotify:track:5FWwSKktYjKZgoRmWDs9X6,في ظلام الليل,في ظلام الليل,"Artmasta,Aymen Lessigue",2023-05-06,160851,0,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,raï,moroccan pop",Takwene,0.726,0.456,9,-10.109,0,0.13,0.526,9.63e-05,0.312,0.643,93.999,4,top_50__tunisia,Artmasta,Aymen Lessigue,,,,
spotify:track:1jAQdXTEXfuVHALTavUjM4,Binetna Layem,Binetna Layem,D-Boy,2022-03-02,202212,0,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap,raï",Soltanmuzik,0.623,0.742,0,-5.39,1,0.2,0.527,0.0,0.123,0.427,89.7,4,top_50__tunisia,D-Boy,,,,,
spotify:track:1gDdQjwwE1oN5MdjQ40lRw,Netmanelk Kol El Khiir,Netmanelk Kol El Khiir,Stou,2023-05-13,145890,0,True,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,arabic hip hop,CHBK,0.714,0.444,2,-12.144,1,0.405,0.343,0.000439,0.251,0.713,72.675,4,top_50__tunisia,Stou,,,,,
spotify:track:0x1UsAA1e25WHlgCZpTgRN,29 DECEMBER,29 DECEMBER,"7Baby,4lfa,Catcher",2023-12-29,259726,14,False,jg7a0256u4643jn4y80wz3tsg,2025-01-16T23:35:02Z,"arabic hip hop,moroccan rap",Pas Comme Eux Records,0.6,0.45,1,-9.163,1,0.387,0.208,0.0,0.116,0.49,94.827,4,top_50__tunisia,7Baby,4lfa,Catcher,,,
spotify:track:1axjxS6NKM5M1hKlKm6F8Q,TRIP,DOPAMINE,"7Baby,Catcher",2024-07-19,124447,15,False,jg7a0256u4643jn4y80wz3tsg,2025-01-16T23:35:03Z,"arabic hip hop,moroccan rap",Pas Comme Eux Records,0.804,0.753,0,-8.59,0,0.15,0.475,2.59e-06,0.149,0.565,139.889,4,top_50__tunisia,7Baby,Catcher,,,,
spotify:track:0JsxcoIZwREN05wzM25fC1,AIRMAX,AIRMAX,"DACHI,DvrkBoy,Catcher",2024-04-05,177124,21,False,jg7a0256u4643jn4y80wz3tsg,2025-01-16T23:35:04Z,"arabic hip hop,moroccan rap",Pas Comme Eux Records,0.976,0.43,1,-9.48,0,0.245,0.122,1.42e-05,0.115,0.771,119.997,4,top_50__tunisia,DACHI,DvrkBoy,Catcher,,,
spotify:track:3W97E9FdpR8h68W6yBeS9s,Due Tiri,MOSHPITTAPE VOL 1,"666GNG,underrateDAN,Wingz",2025-04-10,161702,2,True,jg7a0256u4643jn4y80wz3tsg,2025-04-10T10:08:05Z,arabic hip hop,Pas Comme Eux Records,0.677,0.757,6,-4.856,1,0.0367,0.568,0.0,0.343,0.579,94.987,4,top_50__tunisia,666GNG,underrateDAN,Wingz,,,
spotify:track:2DH0ZGnZhvf7oIUPDDKrhe,New Level,MOSHPITTAPE VOL 1,"666GNG,underrateDAN,Wingz,Bloody",2025-04-10,131260,2,True,jg7a0256u4643jn4y80wz3tsg,2025-04-10T10:08:18Z,arabic hip hop,Pas Comme Eux Records,0.317,0.644,1,-8.522,1,0.32,0.0162,0.0,0.174,0.452,77.452,5,top_50__tunisia,666GNG,underrateDAN,Wingz,Bloody,,
spotify:track:5wu9WXbW1y7BbMJWXaAIQO,Maradona,Maradona,Bloody,2025-04-11,138343,0,True,jg7a0256u4643jn4y80wz3tsg,2025-04-11T09:31:53Z,,Pas Comme Eux Records,0.661,0.661,11,-10.592,0,0.287,0.32,0.0,0.0977,0.199,125.99,4,top_50__tunisia,Bloody,,,,,
spotify:track:3ZxEPB2FAcBwDI0Zs1jnGN,Z1000,Z1000,DACHI,2023-08-18,120406,3,True,jg7a0256u4643jn4y80wz3tsg,2025-05-24T02:01:28Z,arabic hip hop,Pas Comme Eux Records,0.587,0.721,10,-4.782,0,0.143,0.492,0.0,0.103,0.36,106.515,3,top_50__tunisia,DACHI,,,,,
spotify:track:19At0do4xiLBslJcGGcUIp,MJARMA,CRIMINALZ,"BAD KA$H,Catcher,DvrkBoy,DACHI",2024-03-31,274441,6,True,jg7a0256u4643jn4y80wz3tsg,2025-05-24T02:01:28Z,"arabic hip hop,moroccan rap",Maghareeb Records,0.805,0.444,1,-11.927,1,0.0922,0.0229,0.00733,0.128,0.111,113.009,4,top_50__tunisia,BAD KA$H,Catcher,DvrkBoy,DACHI,,
spotify:track:66fx7xshPzRPjx1qNhYNtv,Streets of Africa (Freestyle),Streets of Africa (Freestyle),"DvrkBoy,DACHI,BAD KA$H,GOUCHI,7Baby",2022-05-28,629980,7,False,jg7a0256u4643jn4y80wz3tsg,2025-05-24T02:01:28Z,arabic hip hop,Vinyl,0.649,0.718,9,-6.855,1,0.475,0.0462,0.0,0.276,0.463,125.333,4,top_50__tunisia,DvrkBoy,DACHI,BAD KA$H,GOUCHI,7Baby,
spotify:track:4PybLzOXnGef91ADxnrwpf,Chikha Fel Classet,It's hard to break a habit,"Catcher,DACHI,El Ayo",2025-04-18,187014,10,False,jg7a0256u4643jn4y80wz3tsg,2025-05-24T02:01:28Z,"arabic hip hop,moroccan rap,moroccan pop",Mighty URBN,0.747,0.527,1,-8.735,1,0.0889,0.188,0.0,0.142,0.445,76.961,4,top_50__tunisia,Catcher,DACHI,El Ayo,,,
spotify:track:0kOeMZSH5ZedP4e6AcoLOS,Irikia,It's hard to break a habit,"Catcher,DACHI,Shvdy,7Baby,DvrkBoy",2025-04-18,176524,19,False,jg7a0256u4643jn4y80wz3tsg,2025-05-24T02:01:28Z,"arabic hip hop,moroccan rap",Mighty URBN,0.781,0.64,1,-6.841,1,0.207,0.00339,0.0,0.113,0.458,155.069,4,top_50__tunisia,Catcher,DACHI,Shvdy,7Baby,DvrkBoy,
spotify:track:3A9yNdX8B8jSXN2mOskoM5,FAMA FLOU$,GOLDEN GOD,"Pas Comme Eux,$MXTI,Fossa,XIIVI,DvrkBoy",2023-12-01,220288,18,True,jg7a0256u4643jn4y80wz3tsg,2025-05-25T00:46:11Z,arabic hip hop,Pas Comme Eux Records,0.716,0.496,1,-11.293,1,0.303,0.0735,0.0,0.297,0.387,134.116,4,top_50__tunisia,Pas Comme Eux,$MXTI,Fossa,XIIVI,DvrkBoy,
spotify:track:6XqmnMl6hTs5QxDC2r9ZGj,1221,1221,Fossa,2025-04-27,208701,1,True,jg7a0256u4643jn4y80wz3tsg,2025-05-25T00:46:11Z,arabic hip hop,Pas Comme Eux Records,0.367,0.69,11,-11.009,0,0.308,0.00258,0.0,0.26,0.71,155.058,4,top_50__tunisia,Fossa,,,,,
spotify:track:7jJ9IKjCdzPtvA8KxVrBHJ,PASVRAI,HIDEOUT,"FIN,Fossa",2025-01-31,166500,6,True,jg7a0256u4643jn4y80wz3tsg,2025-05-25T00:46:11Z,arabic hip hop,FIN,0.587,0.444,11,-11.616,0,0.496,0.112,4.27e-06,0.116,0.211,150.07,4,top_50__tunisia,FIN,Fossa,,,,
spotify:track:0d3ftxhoXMBiouE5lrbAiE,Hamida Djandoubi,Mieux sans toi,"Omara,Fossa,20fyee",2024-09-30,192000,12,True,jg7a0256u4643jn4y80wz3tsg,2025-05-25T00:46:11Z,arabic hip hop,Methlab,0.554,0.503,9,-8.026,1,0.412,0.0339,0.0,0.459,0.539,139.993,4,top_50__tunisia,Omara,Fossa,20fyee,,,
spotify:track:6HYe06JnXnI1L2dVgC8t85,Smooth & Clean,ALMOST FAMOUS,"Pas Comme Eux,XIIVI,Fossa",2022-10-31,148650,19,True,jg7a0256u4643jn4y80wz3tsg,2025-05-25T00:46:11Z,arabic hip hop,Pas Comme Eux Records,0.56,0.459,10,-11.792,0,0.433,0.0575,0.0,0.114,0.388,76.985,4,top_50__tunisia,Pas Comme Eux,XIIVI,Fossa,,,
spotify:track:6aV6jEa6PGJBliT7kvpnPX,ABC,ABC,Fossa,2025-04-11,163235,5,True,jg7a0256u4643jn4y80wz3tsg,2025-05-25T00:46:11Z,arabic hip hop,Pas Comme Eux Records,0.742,0.511,11,-9.407,1,0.413,0.33,0.0,0.453,0.566,102.001,4,top_50__tunisia,Fossa,,,,,
spotify:track:7cyWkM4Tx0yiBXe5CjE2dT,105,105,"HTB,OXYJHIN",2024-04-21,120000,5,True,jg7a0256u4643jn4y80wz3tsg,2025-05-25T00:46:23Z,,Pas Comme Eux Records,0.89,0.37,1,-12.418,1,0.289,0.022,0.000179,0.108,0.387,89.993,4,top_50__tunisia,HTB,OXYJHIN,,,,
spotify:track:18UQYWA0WfWOdESgxm2AM8,ADRENALINE,ADRENALINE,"OXYJHIN,HTB",2024-05-28,194823,3,True,jg7a0256u4643jn4y80wz3tsg,2025-05-25T00:46:23Z,,Methlab Studios,0.626,0.173,10,-19.83,1,0.0895,0.304,0.00269,0.0914,0.111,84.96,4,top_50__tunisia,OXYJHIN,HTB,,,,
spotify:track:0ShxDfSrW8SQyq4QWJxirq,BVB,BVB,HTB,2024-03-01,157307,6,False,jg7a0256u4643jn4y80wz3tsg,2025-05-25T00:46:23Z,,Pas Comme Eux Records,0.84,0.409,9,-17.188,1,0.468,0.0508,0.0,0.0881,0.219,155.969,4,top_50__tunisia,HTB,,,,,
spotify:track:1aCm7kiQdQpizhCCGpYgDl,Lwa3d,Silent Success,"Kiev,HTB",2025-04-25,174545,6,True,jg7a0256u4643jn4y80wz3tsg,2025-05-25T00:46:23Z,"arabic hip hop,moroccan rap",Mighty URBN,0.703,0.399,0,-15.192,1,0.4,0.399,0.000134,0.11,0.323,109.956,4,top_50__tunisia,Kiev,HTB,,,,
spotify:track:4JN2QAb6tX4anIHEPZEStp,WARAREY,WARAREY,"HTB,MARROUKI",2022-02-08,151289,3,True,jg7a0256u4643jn4y80wz3tsg,2025-05-25T00:46:23Z,,Pas Comme Eux Records,0.738,0.792,1,-8.155,1,0.329,0.0836,0.0,0.354,0.572,141.982,4,top_50__tunisia,HTB,MARROUKI,,,,
spotify:track:72NgJvDZuv9NCyEvTLAxJn,RIQUELME,RIQUELME,Fossa,2025-06-20,104927,3,True,jg7a0256u4643jn4y80wz3tsg,2025-06-21T16:32:55Z,arabic hip hop,Pas Comme Eux Records,0.673,0.75,0,-6.267,1,0.513,0.0315,2.32e-06,0.535,0.553,82.148,4,top_50__tunisia,Fossa,,,,,
spotify:track:2yDmcImra9A23d8JYvPso8,The World Is Yours (Interlude),PLUG LIFE,Wingz,2025-06-06,33831,11,True,jg7a0256u4643jn4y80wz3tsg,2025-06-21T16:33:18Z,arabic hip hop,Pas Comme Eux Records,0.689,0.421,7,-12.451,1,0.374,0.0609,2.13e-06,0.205,0.181,85.184,4,top_50__tunisia,Wingz,,,,,
spotify:track:017rNgyS5c36hB9KsOAqQf,No New Friends,PLUG LIFE,Wingz,2025-06-06,153615,20,True,jg7a0256u4643jn4y80wz3tsg,2025-06-21T16:33:18Z,arabic hip hop,Pas Comme Eux Records,0.663,0.437,0,-11.508,0,0.186,0.421,0.0,0.232,0.666,150.026,4,top_50__tunisia,Wingz,,,,,
spotify:track:3Radp29QNelHLQA94ZILyL,Loyalty Over Love,PLUG LIFE,Wingz,2025-06-06,123730,16,True,jg7a0256u4643jn4y80wz3tsg,2025-06-21T16:33:18Z,arabic hip hop,Pas Comme Eux Records,0.617,0.593,1,-10.163,1,0.256,0.45,0.0,0.263,0.398,77.522,4,top_50__tunisia,Wingz,,,,,
spotify:track:3xt0FrIUi60qXVXcgmxNby,Unplug Freestyle,PLUG LIFE,Wingz,2025-06-06,116410,14,True,jg7a0256u4643jn4y80wz3tsg,2025-06-21T16:33:18Z,arabic hip hop,Pas Comme Eux Records,0.761,0.656,8,-8.918,1,0.483,0.281,0.0,0.102,0.332,82.489,4,top_50__tunisia,Wingz,,,,,
spotify:track:24k7wn1ceinNca2LJt7asL,No Days Off,PLUG LIFE,Wingz,2025-06-06,111562,19,True,jg7a0256u4643jn4y80wz3tsg,2025-06-21T16:33:18Z,arabic hip hop,Pas Comme Eux Records,0.662,0.694,0,-8.608,1,0.259,0.312,0.0,0.388,0.453,141.428,4,top_50__tunisia,Wingz,,,,,
